Date;IT Department;Cost Element;Country;Actual
01/05/2020;Productivity;External Labor;Germany;14.850
01/05/2020;Productivity;External Labor;Ireland;-12.842
01/05/2020;Productivity;External Labor;Italy;20.894
01/05/2020;Productivity;External Labor;Netherlands;1.659
01/05/2020;Productivity;External Labor;Spain;51.632
01/05/2020;Productivity;External Labor;Switzerland;1.434
01/05/2020;Productivity;External Labor;United Kingdom;-135.877
01/05/2020;Productivity;External Labor;USA;541.195
01/05/2020;Productivity;Hardware;Austria;-22.363
01/05/2020;Productivity;Hardware;Belgium;1.416
01/05/2020;Productivity;Hardware;Canada;520
01/05/2020;Productivity;Hardware;France;18.588
01/05/2020;Productivity;Hardware;Germany;40.603
01/05/2020;Productivity;Hardware;Ireland;1.850
01/05/2020;Productivity;Hardware;Netherlands;2.329
01/05/2020;Productivity;Hardware;Spain;29.674
01/05/2020;Productivity;Hardware;Switzerland;5.268
01/05/2020;Productivity;Hardware;United Kingdom;-10.425
01/05/2020;Productivity;Hardware;USA;444.439
01/05/2020;Productivity;Hardware Maintenance;Austria;163
01/05/2020;Productivity;Hardware Maintenance;Belgium;-12
01/05/2020;Productivity;Hardware Maintenance;France;26.399
01/05/2020;Productivity;Hardware Maintenance;Italy;89
01/05/2020;Productivity;Hardware Maintenance;Spain;6.289
01/05/2020;Productivity;Hardware Maintenance;Switzerland;3.678
01/05/2020;Productivity;Hardware Maintenance;United Kingdom;581
01/05/2020;Productivity;Hardware Maintenance;USA;53
01/05/2020;Productivity;Inbound Allocations;Germany;-1.628
01/05/2020;Productivity;Inbound Allocations;Spain;1.495
01/05/2020;Productivity;Inbound Allocations;United Kingdom;84
01/05/2020;Productivity;Internal Labor;Austria;253
01/05/2020;Productivity;Internal Labor;Belgium;3.937
01/05/2020;Productivity;Internal Labor;France;10.685
01/05/2020;Productivity;Internal Labor;Germany;9.902
01/05/2020;Productivity;Internal Labor;Italy;7.284
01/05/2020;Productivity;Internal Labor;Spain;2.707
01/05/2020;Productivity;Internal Labor;Switzerland;6.731
01/05/2020;Productivity;Internal Labor;United Kingdom;16.227
01/05/2020;Productivity;Internal Labor;USA;52.157
01/05/2020;Productivity;Other;Belgium;16
01/05/2020;Productivity;Other;Canada;8.515
01/05/2020;Productivity;Other;Italy;15
01/05/2020;Productivity;Other;Switzerland;3.029
01/05/2020;Productivity;Other;United Kingdom;661
01/05/2020;Productivity;Other;USA;15.777
01/05/2020;Productivity;Outbound Allocations;United Kingdom;4.456
01/05/2020;Productivity;Project Expenses;United Kingdom;7.322
01/05/2020;Productivity;Severance;Austria;18
01/05/2020;Productivity;Severance;Italy;397
01/05/2020;Productivity;Software;Belgium;541
01/05/2020;Productivity;Software;France;3.315
01/05/2020;Productivity;Software;United Kingdom;3.311
01/05/2020;Productivity;Software;USA;3.125
01/05/2020;Productivity;Software Maintenance;Belgium;37
01/05/2020;Productivity;Software Maintenance;Italy;707
01/05/2020;Productivity;Software Maintenance;USA;428.400
01/05/2020;Productivity;Supplies;Belgium;3.763
01/05/2020;Productivity;Supplies;Canada;2.338
01/05/2020;Productivity;Supplies;Germany;867
01/05/2020;Productivity;Supplies;Ireland;31.453
01/05/2020;Productivity;Supplies;Italy;256
01/05/2020;Productivity;Supplies;Switzerland;1.961
01/05/2020;Productivity;Supplies;United Kingdom;11
01/05/2020;Productivity;Supplies;USA;215
01/05/2020;Productivity;Taxes;USA;149
01/05/2020;Productivity;Telecomm;Belgium;3.257
01/05/2020;Productivity;Telecomm;France;10.284
01/05/2020;Productivity;Telecomm;Germany;57.914
01/05/2020;Productivity;Telecomm;Italy;9.832
01/05/2020;Productivity;Telecomm;Netherlands;771
01/05/2020;Productivity;Telecomm;Spain;27.017
01/05/2020;Productivity;Telecomm;Switzerland;5.980
01/05/2020;Productivity;Telecomm;United Kingdom;6.996
01/05/2020;Productivity;Training;Germany;1.328
01/05/2020;Productivity;Travel;Belgium;18
01/05/2020;Productivity;Travel;France;31
01/05/2020;Productivity;Travel;Italy;262
01/05/2020;Productivity;Travel;Switzerland;481
01/05/2020;Productivity;Travel;United Kingdom;681
01/05/2020;Productivity;Travel;USA;766
01/05/2020;Productivity;Vehicles;Belgium;780
01/05/2020;Productivity;Vehicles;Spain;82
01/05/2020;Productivity;Vehicles;United Kingdom;467
01/05/2020;Productivity;Vehicles;USA;4
01/05/2020;Quality & Compliance;Employee Performance;USA;27
01/05/2020;Quality & Compliance;External Labor;USA;102.220
01/05/2020;Quality & Compliance;Hardware;USA;656
01/05/2020;Quality & Compliance;Internal Labor;USA;119.901
01/05/2020;Quality & Compliance;Other;USA;28
01/05/2020;Quality & Compliance;Software;USA;43
01/05/2020;Quality & Compliance;Supplies;USA;54
01/05/2020;Quality & Compliance;Taxes;USA;5
01/05/2020;Quality & Compliance;Travel;USA;477
01/05/2020;R&D;Depreciation;Spain;629
01/05/2020;R&D;Depreciation;United Kingdom;1.968
01/05/2020;R&D;Employee Performance;USA;829
01/05/2020;R&D;External Labor;United Kingdom;43.342
01/05/2020;R&D;External Labor;USA;35.563
01/05/2020;R&D;Hardware;USA;1.075
01/05/2020;R&D;Inbound Allocations;Spain;1.375
01/05/2020;R&D;Inbound Allocations;United Kingdom;228
01/05/2020;R&D;Internal Labor;Spain;10.357
01/05/2020;R&D;Internal Labor;United Kingdom;16.886
01/05/2020;R&D;Internal Labor;USA;183.664
01/05/2020;R&D;Moving;United Kingdom;-32.071
01/05/2020;R&D;Other;Spain;36
01/05/2020;R&D;Other;United Kingdom;131
01/05/2020;R&D;Other;USA;8.226
01/05/2020;R&D;Outbound Allocations;Spain;5.494
01/05/2020;R&D;Outbound Allocations;United Kingdom;4.795
01/05/2020;R&D;Software;USA;18.391
01/05/2020;R&D;Software Maintenance;USA;2.639
01/05/2020;R&D;Supplies;USA;345
01/05/2020;R&D;Taxes;USA;1.501
01/05/2020;R&D;Training;USA;1.835
01/05/2020;R&D;Travel;Spain;2.552
01/05/2020;R&D;Travel;United Kingdom;5.204
01/05/2020;R&D;Travel;USA;3.138
01/05/2020;R&D;Vehicles;United Kingdom;2
01/05/2020;R1;Depreciation;Austria;9
01/05/2020;R1;Depreciation;Belgium;4
01/05/2020;R1;External Labor;Belgium;42.304
01/05/2020;R1;External Labor;Germany;3.048
01/05/2020;R1;External Labor;United Kingdom;3.173
01/05/2020;R1;Hardware;Canada;78
01/05/2020;R1;Internal Labor;Austria;3.724
01/05/2020;R1;Internal Labor;Belgium;19.591
01/05/2020;R1;Internal Labor;Canada;11.305
01/05/2020;R1;Internal Labor;Germany;747
01/05/2020;R1;Internal Labor;Italy;41
01/05/2020;R1;Internal Labor;Spain;2.560
01/05/2020;R1;Other;Austria;34
01/05/2020;R1;Other;Belgium;62
01/05/2020;R1;Other;Canada;14
01/05/2020;R1;Other;Italy;4
01/05/2020;R1;Recognition;Austria;43
01/05/2020;R1;Severance;Austria;35
01/05/2020;R1;Software Maintenance;Belgium;-1.422
01/05/2020;R1;Telecomm;Austria;19
01/05/2020;R1;Telecomm;Belgium;128
01/05/2020;R1;Telecomm;Canada;1.040
01/05/2020;R1;Telecomm;Italy;216
01/05/2020;R1;Travel;Belgium;36
01/05/2020;R1;Travel;Canada;1.999
01/05/2020;R1;Travel;Germany;289
01/05/2020;R1;Travel;Spain;126
01/05/2020;R1;Vehicles;Belgium;1.284
01/05/2020;R2;Amortization;United Kingdom;36.586
01/05/2020;R2;Amortization;USA;1.921.968
01/05/2020;R2;CAPEX;USA;23.513
01/05/2020;R2;Depreciation;Brazil;10.728
01/05/2020;R2;Depreciation;Mexico;2
01/05/2020;R2;Depreciation;United Kingdom;162
01/05/2020;R2;Depreciation;USA;89.153
01/05/2020;R2;Employee Performance;USA;546
01/05/2020;R2;External Labor;Brazil;23.423
01/05/2020;R2;External Labor;France;7.451
01/05/2020;R2;External Labor;Mexico;2.103
01/05/2020;R2;External Labor;United Kingdom;48.792
01/05/2020;R2;External Labor;USA;831.970
01/05/2020;R2;Hardware;USA;37.756
01/05/2020;R2;Hardware Maintenance;Brazil;1.069
01/05/2020;R2;Hardware Maintenance;Italy;7.156
01/05/2020;R2;Hardware Maintenance;USA;119
01/05/2020;R2;Inbound Allocations;Brazil;334
01/05/2020;R2;Inbound Allocations;Spain;1.495
01/05/2020;R2;Internal Labor;Belgium;4.891
01/05/2020;R2;Internal Labor;Brazil;14.287
01/05/2020;R2;Internal Labor;Germany;1.848
01/05/2020;R2;Internal Labor;Italy;2.562
01/05/2020;R2;Internal Labor;Spain;5.561
01/05/2020;R2;Internal Labor;Switzerland;7.340
01/05/2020;R2;Internal Labor;United Kingdom;81.162
01/05/2020;R2;Internal Labor;USA;329.611
01/05/2020;R2;Moving;USA;3.131
01/05/2020;R2;Other;Belgium;37
01/05/2020;R2;Other;Brazil;2.371
01/05/2020;R2;Other;United Kingdom;661
01/05/2020;R2;Other;USA;-1.738
01/05/2020;R2;Project Expenses;USA;119.396
01/05/2020;R2;Recognition;USA;242
01/05/2020;R2;Severance;Brazil;846
01/05/2020;R2;Severance;Italy;161
01/05/2020;R2;Software;United Kingdom;61.508
01/05/2020;R2;Software;USA;257.147
01/05/2020;R2;Software Maintenance;France;8.038
01/05/2020;R2;Software Maintenance;United Kingdom;4.058
01/05/2020;R2;Software Maintenance;USA;33.834
01/05/2020;R2;Supplies;Brazil;1.017
01/05/2020;R2;Supplies;Spain;8
01/05/2020;R2;Supplies;United Kingdom;2
01/05/2020;R2;Supplies;USA;580
01/05/2020;R2;Taxes;USA;5.522
01/05/2020;R2;Telecomm;Brazil;273
01/05/2020;R2;Telecomm;Switzerland;17
01/05/2020;R2;Telecomm;United Kingdom;931
01/05/2020;R2;Training;Brazil;-125
01/05/2020;R2;Training;United Kingdom;4
01/05/2020;R2;Training;USA;733
01/05/2020;R2;Travel;Belgium;178
01/05/2020;R2;Travel;Italy;364
01/05/2020;R2;Travel;Spain;232
01/05/2020;R2;Travel;Switzerland;182
01/05/2020;R2;Travel;United Kingdom;13.943
01/05/2020;R2;Travel;USA;20.478
01/05/2020;R2;Vehicles;United Kingdom;513
01/05/2020;R3;Amortization;USA;431.064
01/05/2020;R3;Depreciation;USA;3.562
01/05/2020;R3;External Labor;United Kingdom;8.040
01/05/2020;R3;External Labor;USA;407.790
01/05/2020;R3;Hardware;USA;14
01/05/2020;R3;Internal Labor;Belgium;5.891
01/05/2020;R3;Internal Labor;France;7.309
01/05/2020;R3;Internal Labor;Germany;9.332
01/05/2020;R3;Internal Labor;Spain;10.701
01/05/2020;R3;Internal Labor;Switzerland;1.088
01/05/2020;R3;Internal Labor;United Kingdom;50.600
01/05/2020;R3;Internal Labor;USA;35.445
01/05/2020;R3;Other;Belgium;22
01/05/2020;R3;Other;United Kingdom;1.848
01/05/2020;R3;Other;USA;656
01/05/2020;R3;Software;United Kingdom;43.877
01/05/2020;R3;Software;USA;91.826
01/05/2020;R3;Software Maintenance;USA;73.147
01/05/2020;R3;Taxes;USA;88
01/05/2020;R3;Telecomm;United Kingdom;281
01/05/2020;R3;Training;United Kingdom;1.925
01/05/2020;R3;Training;USA;56
01/05/2020;R3;Travel;Belgium;18
01/05/2020;R3;Travel;Germany;245
01/05/2020;R3;Travel;United Kingdom;10.070
01/05/2020;R3;Travel;USA;2.734
01/05/2020;R3;Vehicles;Belgium;734
01/05/2020;R3;Vehicles;Spain;147
01/05/2020;R3;Vehicles;United Kingdom;3.004
01/05/2020;R5;Amortization;USA;206.341
01/05/2020;R5;CAPEX;USA;54.394
01/05/2020;R5;Depreciation;USA;35.840
01/05/2020;R5;Employee Performance;USA;2.267
01/05/2020;R5;External Labor;Puerto Rico;21.282
01/05/2020;R5;External Labor;USA;311.198
01/05/2020;R5;Hardware;USA;192
01/05/2020;R5;Hardware Maintenance;Puerto Rico;99
01/05/2020;R5;Internal Labor;Puerto Rico;8.283
01/05/2020;R5;Internal Labor;USA;261.805
01/05/2020;R5;Other;Puerto Rico;102
01/05/2020;R5;Other;USA;3.155
01/05/2020;R5;Recognition;USA;81
01/05/2020;R5;Software;USA;3.396
01/05/2020;R5;Software Maintenance;USA;226.666
01/05/2020;R5;Supplies;Puerto Rico;301
01/05/2020;R5;Supplies;USA;381
01/05/2020;R5;Taxes;USA;3.003
01/05/2020;R5;Telecomm;Puerto Rico;72
01/05/2020;R5;Training;USA;7.172
01/05/2020;R5;Travel;Puerto Rico;72
01/05/2020;R5;Travel;USA;3.844
01/05/2020;R5;Vehicles;Puerto Rico;249
01/05/2020;Security & Risk Management;Employee Performance;USA;105
01/05/2020;Security & Risk Management;External Labor;USA;18
01/05/2020;Security & Risk Management;Hardware;USA;881
01/05/2020;Security & Risk Management;Internal Labor;USA;55.467
01/05/2020;Security & Risk Management;Other;USA;45
01/05/2020;Security & Risk Management;Software;USA;33
01/05/2020;Security & Risk Management;Supplies;USA;108
01/05/2020;Security & Risk Management;Taxes;USA;22
01/05/2020;Security & Risk Management;Training;USA;2.326
01/05/2020;Security & Risk Management;Travel;USA;3.703
01/05/2020;Six Sigma;Employee Performance;USA;1
01/05/2020;Six Sigma;External Labor;USA;42
01/05/2020;Six Sigma;Internal Labor;USA;29.102
01/05/2020;Six Sigma;Moving;USA;567
01/05/2020;Six Sigma;Travel;USA;69
01/05/2020;SSO;Amortization;USA;316
01/05/2020;SSO;Depreciation;USA;2.272
01/05/2020;SSO;Employee Performance;USA;475
01/05/2020;SSO;External Labor;USA;99.304
01/05/2020;SSO;Hardware;USA;48
01/05/2020;SSO;Internal Labor;USA;72.939
01/05/2020;SSO;Software;USA;16.066
01/05/2020;SSO;Software Maintenance;USA;21.868
01/05/2020;SSO;Taxes;USA;52
01/05/2020;SSO;Training;USA;911
01/05/2020;SSO;Travel;USA;299
01/05/2020;Vendor Management;Depreciation;USA;117
01/05/2020;Vendor Management;Employee Performance;USA;53
01/05/2020;Vendor Management;External Labor;USA;163.031
01/05/2020;Vendor Management;Hardware;USA;93
01/05/2020;Vendor Management;Internal Labor;USA;145.101
01/05/2020;Vendor Management;Other;USA;288
01/05/2020;Vendor Management;Supplies;USA;47
01/05/2020;Vendor Management;Taxes;USA;15
01/05/2020;Vendor Management;Training;USA;811
01/05/2020;Vendor Management;Travel;USA;1.905
