Date;IT Department;Cost Element;Country;Actual
01/06/2020;Planning;Telecomm;Brazil;12
01/06/2020;Planning;Telecomm;United Kingdom;5.035
01/06/2020;Planning;Telecomm;USA;6.007
01/06/2020;Planning;Training;United Kingdom;-152
01/06/2020;Planning;Training;USA;6.882
01/06/2020;Planning;Travel;United Kingdom;123
01/06/2020;Planning;Travel;USA;1.274
01/06/2020;Planning;Vehicles;United Kingdom;1
01/06/2020;Portals;Employee Performance;USA;204
01/06/2020;Portals;External Labor;USA;7.018
01/06/2020;Portals;Hardware;USA;31
01/06/2020;Portals;Internal Labor;USA;64.282
01/06/2020;Portals;Other;USA;2.814
01/06/2020;Portals;Outbound Allocations;USA;23.700
01/06/2020;Portals;Software;USA;9.905
01/06/2020;Portals;Software Maintenance;USA;4.337
01/06/2020;Portals;Telecomm;USA;649
01/06/2020;Portals;Training;USA;616
01/06/2020;Portals;Travel;USA;183
01/06/2020;Portfolio Management;External Labor;USA;1.642
01/06/2020;Portfolio Management;Internal Labor;USA;64.549
01/06/2020;Portfolio Management;Other;USA;7.595
01/06/2020;Portfolio Management;Software Maintenance;USA;-269
01/06/2020;Portfolio Management;Supplies;USA;97
01/06/2020;Portfolio Management;Telecomm;USA;553
01/06/2020;Process Management;CAPEX;USA;-1.679
01/06/2020;Process Management;Depreciation;USA;287
01/06/2020;Process Management;Employee Performance;USA;150
01/06/2020;Process Management;External Labor;USA;89.584
01/06/2020;Process Management;Hardware;USA;2.530
01/06/2020;Process Management;Internal Labor;USA;106.046
01/06/2020;Process Management;Other;USA;104
01/06/2020;Process Management;Outbound Allocations;USA;24.683
01/06/2020;Process Management;Software;USA;8.126
01/06/2020;Process Management;Software Maintenance;USA;-482
01/06/2020;Process Management;Supplies;USA;392
01/06/2020;Process Management;Taxes;USA;97
01/06/2020;Process Management;Telecomm;USA;1.091
01/06/2020;Process Management;Training;USA;645
01/06/2020;Process Management;Travel;USA;1.715
01/06/2020;Productivity;Amortization;France;67
01/06/2020;Productivity;Amortization;Italy;1.722
01/06/2020;Productivity;CAPEX;USA;167
01/06/2020;Productivity;Depreciation;Austria;357
01/06/2020;Productivity;Depreciation;Belgium;299
01/06/2020;Productivity;Depreciation;Canada;1
01/06/2020;Productivity;Depreciation;France;3.072
01/06/2020;Productivity;Depreciation;Germany;4.655
01/06/2020;Productivity;Depreciation;Ireland;4.361
01/06/2020;Productivity;Depreciation;Italy;16.727
01/06/2020;Productivity;Depreciation;Netherlands;298
01/06/2020;Productivity;Depreciation;Spain;2.143
01/06/2020;Productivity;Depreciation;Switzerland;436
01/06/2020;Productivity;Depreciation;United Kingdom;142
01/06/2020;Productivity;Depreciation;USA;194
01/06/2020;Productivity;Employee Performance;USA;154
01/06/2020;Productivity;External Labor;Austria;3.590
01/06/2020;Productivity;External Labor;Belgium;2.122
01/06/2020;Productivity;External Labor;Canada;4.578
01/06/2020;Productivity;External Labor;France;1.456
01/06/2020;Productivity;External Labor;Germany;56.520
01/06/2020;Productivity;External Labor;Ireland;32.577
01/06/2020;Productivity;External Labor;Italy;34.606
01/06/2020;Productivity;External Labor;Netherlands;1.851
01/06/2020;Productivity;External Labor;Spain;156.423
01/06/2020;Productivity;External Labor;Switzerland;1.486
01/06/2020;Productivity;External Labor;United Kingdom;76.886
01/06/2020;Productivity;External Labor;USA;628.939
01/06/2020;Productivity;Hardware;Austria;11.161
01/06/2020;Productivity;Hardware;Belgium;17.362
01/06/2020;Productivity;Hardware;France;63
01/06/2020;Productivity;Hardware;Germany;42.664
01/06/2020;Productivity;Hardware;Ireland;1.299
01/06/2020;Productivity;Hardware;Netherlands;20.006
01/06/2020;Productivity;Hardware;Spain;53.318
01/06/2020;Productivity;Hardware;Switzerland;1.190
01/06/2020;Productivity;Hardware;United Kingdom;-11.438
01/06/2020;Productivity;Hardware;USA;718.435
01/06/2020;Productivity;Hardware Maintenance;Austria;2.203
01/06/2020;Productivity;Hardware Maintenance;France;13.626
01/06/2020;Productivity;Hardware Maintenance;Ireland;17.207
01/06/2020;Productivity;Hardware Maintenance;Italy;4.317
01/06/2020;Productivity;Hardware Maintenance;Spain;2.998
01/06/2020;Productivity;Hardware Maintenance;Switzerland;1.422
01/06/2020;Productivity;Hardware Maintenance;USA;1.000
01/06/2020;Productivity;Inbound Allocations;Germany;-1.570
01/06/2020;Productivity;Inbound Allocations;Spain;1.442
01/06/2020;Productivity;Internal Labor;Belgium;5.265
01/06/2020;Productivity;Internal Labor;France;8.424
01/06/2020;Productivity;Internal Labor;Germany;10.043
01/06/2020;Productivity;Internal Labor;Italy;7.381
01/06/2020;Productivity;Internal Labor;Spain;2.611
01/06/2020;Productivity;Internal Labor;Switzerland;-37.657
01/06/2020;Productivity;Internal Labor;United Kingdom;16.083
01/06/2020;Productivity;Internal Labor;USA;65.844
01/06/2020;Productivity;Legal;Austria;134
01/06/2020;Productivity;Other;Belgium;35
01/06/2020;Productivity;Other;Canada;2.339
01/06/2020;Productivity;Other;Italy;-3.054
01/06/2020;Productivity;Other;Switzerland;59
01/06/2020;Productivity;Other;United Kingdom;-3.390
01/06/2020;Productivity;Other;USA;25.408
01/06/2020;Productivity;Outbound Allocations;United Kingdom;4.390
01/06/2020;Productivity;Project Expenses;United Kingdom;-98
01/06/2020;Productivity;Severance;Italy;634
01/06/2020;Productivity;Software;Belgium;195
01/06/2020;Productivity;Software;France;293
01/06/2020;Productivity;Software;United Kingdom;2.673
01/06/2020;Productivity;Software;USA;-168.448
01/06/2020;Productivity;Software Maintenance;Italy;292
01/06/2020;Productivity;Software Maintenance;USA;-68.168
01/06/2020;Productivity;Supplies;Belgium;599
01/06/2020;Productivity;Supplies;Canada;2.028
01/06/2020;Productivity;Supplies;Germany;3.706
01/06/2020;Productivity;Supplies;Ireland;2.144
01/06/2020;Productivity;Supplies;Italy;119
01/06/2020;Productivity;Supplies;Netherlands;4.381
01/06/2020;Productivity;Supplies;Switzerland;6.059
01/06/2020;Productivity;Supplies;USA;4.512
01/06/2020;Productivity;Taxes;USA;149
01/06/2020;Productivity;Telecomm;Austria;100
01/06/2020;Productivity;Telecomm;Belgium;41
01/06/2020;Productivity;Telecomm;France;30.938
01/06/2020;Productivity;Telecomm;Germany;111.002
01/06/2020;Productivity;Telecomm;Italy;14.324
01/06/2020;Productivity;Telecomm;Spain;48.085
01/06/2020;Productivity;Telecomm;Switzerland;2.650
01/06/2020;Productivity;Telecomm;United Kingdom;22.336
01/06/2020;Productivity;Telecomm;USA;5.356
01/06/2020;Productivity;Training;United Kingdom;-304
01/06/2020;Productivity;Training;USA;1.355
01/06/2020;Productivity;Travel;Belgium;42
01/06/2020;Productivity;Travel;Italy;3.602
01/06/2020;Productivity;Travel;Switzerland;589
01/06/2020;Productivity;Travel;United Kingdom;2.359
01/06/2020;Productivity;Travel;USA;336
01/06/2020;Productivity;Vehicles;Belgium;679
01/06/2020;Productivity;Vehicles;Spain;79
01/06/2020;Productivity;Vehicles;United Kingdom;824
01/06/2020;Quality & Compliance;Employee Performance;USA;1
01/06/2020;Quality & Compliance;External Labor;USA;134.741
01/06/2020;Quality & Compliance;Internal Labor;USA;120.208
01/06/2020;Quality & Compliance;Other;USA;47
01/06/2020;Quality & Compliance;Software;USA;20
01/06/2020;Quality & Compliance;Software Maintenance;USA;-2.425
01/06/2020;Quality & Compliance;Supplies;USA;219
01/06/2020;Quality & Compliance;Taxes;USA;5
01/06/2020;Quality & Compliance;Telecomm;USA;868
01/06/2020;Quality & Compliance;Training;USA;2.920
01/06/2020;Quality & Compliance;Travel;USA;3.826
01/06/2020;R&D;CAPEX;United Kingdom;22
01/06/2020;R&D;Depreciation;Spain;606
01/06/2020;R&D;Depreciation;United Kingdom;1.939
01/06/2020;R&D;Employee Performance;USA;230
01/06/2020;R&D;External Labor;United Kingdom;36.381
01/06/2020;R&D;External Labor;USA;70.981
01/06/2020;R&D;Hardware;USA;27.109
01/06/2020;R&D;Inbound Allocations;Spain;1.326
01/06/2020;R&D;Internal Labor;Spain;9.991
01/06/2020;R&D;Internal Labor;United Kingdom;12.920
01/06/2020;R&D;Internal Labor;USA;183.148
01/06/2020;R&D;Moving;United Kingdom;27.585
01/06/2020;R&D;Other;Spain;111
01/06/2020;R&D;Other;United Kingdom;-4
01/06/2020;R&D;Other;USA;5.111
01/06/2020;R&D;Outbound Allocations;Spain;1.879
01/06/2020;R&D;Outbound Allocations;United Kingdom;5.764
01/06/2020;R&D;Software;USA;540
01/06/2020;R&D;Software Maintenance;USA;19.367
01/06/2020;R&D;Supplies;USA;77
01/06/2020;R&D;Taxes;USA;1.501
01/06/2020;R&D;Telecomm;United Kingdom;1
01/06/2020;R&D;Telecomm;USA;806
01/06/2020;R&D;Training;United Kingdom;-959
01/06/2020;R&D;Training;USA;421
01/06/2020;R&D;Travel;Spain;1.025
01/06/2020;R&D;Travel;United Kingdom;408
01/06/2020;R&D;Travel;USA;2.382
01/06/2020;R&D;Vehicles;United Kingdom;-235
01/06/2020;R1;Depreciation;Austria;9
01/06/2020;R1;Depreciation;Belgium;4
01/06/2020;R1;External Labor;Belgium;177.956
01/06/2020;R1;External Labor;United Kingdom;2.333
01/06/2020;R1;Hardware;Canada;76
01/06/2020;R1;Internal Labor;Austria;23.017
01/06/2020;R1;Internal Labor;Belgium;22.585
01/06/2020;R1;Internal Labor;Canada;11.191
01/06/2020;R1;Internal Labor;Germany;672
01/06/2020;R1;Internal Labor;Spain;2.469
01/06/2020;R1;Other;Austria;29
01/06/2020;R1;Other;Belgium;115
01/06/2020;R1;Recognition;Austria;41
01/06/2020;R1;Severance;Austria;68
01/06/2020;R1;Telecomm;Austria;22
01/06/2020;R1;Telecomm;Belgium;124
01/06/2020;R1;Telecomm;Canada;24
01/06/2020;R1;Telecomm;Italy;-6
01/06/2020;R1;Travel;Belgium;1.704
01/06/2020;R1;Travel;Germany;352
01/06/2020;R1;Travel;Spain;11
01/06/2020;R1;Vehicles;Belgium;990
01/06/2020;R2;Amortization;Mexico;54
01/06/2020;R2;Amortization;United Kingdom;36.050
01/06/2020;R2;Amortization;USA;1.913.289
01/06/2020;R2;CAPEX;USA;-762.322
01/06/2020;R2;Depreciation;Brazil;6.824
01/06/2020;R2;Depreciation;Mexico;150
01/06/2020;R2;Depreciation;United Kingdom;160
01/06/2020;R2;Depreciation;USA;78.831
01/06/2020;R2;Employee Performance;USA;319
01/06/2020;R2;External Labor;Brazil;26.483
01/06/2020;R2;External Labor;Mexico;34.003
01/06/2020;R2;External Labor;United Kingdom;76.321
01/06/2020;R2;External Labor;USA;1.341.207
01/06/2020;R2;Hardware;USA;7.623
01/06/2020;R2;Hardware Maintenance;Brazil;594
01/06/2020;R2;Hardware Maintenance;Italy;1.726
01/06/2020;R2;Hardware Maintenance;USA;132
01/06/2020;R2;Inbound Allocations;Brazil;332
01/06/2020;R2;Inbound Allocations;Spain;1.442
01/06/2020;R2;Internal Labor;Belgium;4.893
01/06/2020;R2;Internal Labor;Brazil;17.868
01/06/2020;R2;Internal Labor;Germany;1.782
01/06/2020;R2;Internal Labor;Italy;2.367
01/06/2020;R2;Internal Labor;Spain;2.339
01/06/2020;R2;Internal Labor;Switzerland;5.935
01/06/2020;R2;Internal Labor;United Kingdom;71.291
01/06/2020;R2;Internal Labor;USA;639.838
01/06/2020;R2;Legal;USA;6.273
01/06/2020;R2;Moving;USA;3.016
01/06/2020;R2;Other;Belgium;38
01/06/2020;R2;Other;Brazil;2.369
01/06/2020;R2;Other;Spain;107
01/06/2020;R2;Other;United Kingdom;-688
01/06/2020;R2;Other;USA;498
01/06/2020;R2;Outbound Allocations;USA;-101.234
01/06/2020;R2;Project Expenses;USA;39.101
01/06/2020;R2;Recognition;USA;29
01/06/2020;R2;Severance;Brazil;797
01/06/2020;R2;Severance;Italy;219
01/06/2020;R2;Software;United Kingdom;21.979
01/06/2020;R2;Software;USA;256.875
01/06/2020;R2;Software Maintenance;United Kingdom;18.817
01/06/2020;R2;Software Maintenance;USA;70.662
01/06/2020;R2;Supplies;Brazil;558
01/06/2020;R2;Supplies;USA;46
01/06/2020;R2;Taxes;USA;5.522
01/06/2020;R2;Telecomm;Brazil;279
01/06/2020;R2;Telecomm;Italy;4
01/06/2020;R2;Telecomm;Switzerland;25
01/06/2020;R2;Telecomm;United Kingdom;420
01/06/2020;R2;Telecomm;USA;8.017
01/06/2020;R2;Training;United Kingdom;-446
01/06/2020;R2;Travel;Belgium;122
01/06/2020;R2;Travel;Brazil;15
01/06/2020;R2;Travel;Italy;343
01/06/2020;R2;Travel;Spain;517
01/06/2020;R2;Travel;Switzerland;56
01/06/2020;R2;Travel;United Kingdom;13.634
01/06/2020;R2;Travel;USA;35.893
01/06/2020;R2;Vehicles;United Kingdom;1.449
01/06/2020;R3;Amortization;USA;556.519
01/06/2020;R3;Depreciation;USA;3.562
01/06/2020;R3;External Labor;United Kingdom;1.879
01/06/2020;R3;External Labor;USA;477.688
01/06/2020;R3;Hardware;USA;3.200
01/06/2020;R3;Internal Labor;Belgium;7.349
01/06/2020;R3;Internal Labor;France;6.773
01/06/2020;R3;Internal Labor;Germany;9.019
01/06/2020;R3;Internal Labor;Spain;-1.091
01/06/2020;R3;Internal Labor;United Kingdom;53.427
01/06/2020;R3;Internal Labor;USA;35.376
01/06/2020;R3;Moving;United Kingdom;25
01/06/2020;R3;Other;Belgium;-23.275
01/06/2020;R3;Other;Switzerland;14.054
01/06/2020;R3;Other;United Kingdom;604
01/06/2020;R3;Other;USA;11.466
01/06/2020;R3;Software;United Kingdom;2.682
01/06/2020;R3;Software;USA;91.740
01/06/2020;R3;Software Maintenance;USA;130.364
01/06/2020;R3;Taxes;USA;88
01/06/2020;R3;Telecomm;Belgium;150
01/06/2020;R3;Telecomm;United Kingdom;390
01/06/2020;R3;Telecomm;USA;195
01/06/2020;R3;Training;United Kingdom;-345
01/06/2020;R3;Travel;Belgium;1.595
01/06/2020;R3;Travel;Germany;512
01/06/2020;R3;Travel;United Kingdom;12.192
01/06/2020;R3;Travel;USA;4.428
01/06/2020;R3;Vehicles;Belgium;735
01/06/2020;R3;Vehicles;Spain;142
01/06/2020;R3;Vehicles;United Kingdom;2.735
01/06/2020;R5;Amortization;USA;204.200
01/06/2020;R5;CAPEX;USA;145.792
01/06/2020;R5;Depreciation;USA;35.840
01/06/2020;R5;Employee Performance;USA;578
01/06/2020;R5;External Labor;Puerto Rico;9.964
01/06/2020;R5;External Labor;USA;419.255
01/06/2020;R5;Hardware;USA;5.206
01/06/2020;R5;Hardware Maintenance;Puerto Rico;650
01/06/2020;R5;Internal Labor;Puerto Rico;8.270
01/06/2020;R5;Internal Labor;USA;260.184
01/06/2020;R5;Other;Puerto Rico;92
01/06/2020;R5;Other;USA;606
01/06/2020;R5;Recognition;USA;130
01/06/2020;R5;Software;USA;17.579
01/06/2020;R5;Software Maintenance;USA;-64.185
01/06/2020;R5;Supplies;USA;578
01/06/2020;R5;Taxes;USA;3.003
01/06/2020;R5;Telecomm;Puerto Rico;154
01/06/2020;R5;Telecomm;USA;4.297
01/06/2020;R5;Training;USA;-2.071
01/06/2020;R5;Travel;Puerto Rico;60
01/06/2020;R5;Travel;USA;4.277
01/06/2020;R5;Vehicles;Puerto Rico;270
01/06/2020;Security & Risk Management;External Labor;USA;157
01/06/2020;Security & Risk Management;Hardware;USA;332
01/06/2020;Security & Risk Management;Internal Labor;USA;56.217
01/06/2020;Security & Risk Management;Other;USA;12
01/06/2020;Security & Risk Management;Recognition;USA;60
01/06/2020;Security & Risk Management;Software Maintenance;USA;-269
01/06/2020;Security & Risk Management;Supplies;USA;98
01/06/2020;Security & Risk Management;Taxes;USA;22
01/06/2020;Security & Risk Management;Telecomm;USA;859
01/06/2020;Security & Risk Management;Training;USA;3.296
01/06/2020;Security & Risk Management;Travel;USA;148
01/06/2020;Six Sigma;Employee Performance;USA;4
01/06/2020;Six Sigma;Internal Labor;USA;33.668
01/06/2020;Six Sigma;Moving;USA;1.661
01/06/2020;Six Sigma;Other;USA;32
01/06/2020;Six Sigma;Software;USA;5
01/06/2020;Six Sigma;Software Maintenance;USA;-539
01/06/2020;Six Sigma;Telecomm;USA;495
01/06/2020;SSO;Amortization;USA;316
01/06/2020;SSO;Depreciation;USA;1.776
01/06/2020;SSO;Employee Performance;USA;320
01/06/2020;SSO;External Labor;USA;127.896
01/06/2020;SSO;Hardware;USA;8.107
01/06/2020;SSO;Internal Labor;USA;74.908
01/06/2020;SSO;Software;USA;16.066
01/06/2020;SSO;Software Maintenance;USA;20.521
01/06/2020;SSO;Taxes;USA;52
01/06/2020;SSO;Telecomm;USA;745
01/06/2020;SSO;Travel;USA;343
01/06/2020;Vendor Management;Depreciation;USA;117
01/06/2020;Vendor Management;Employee Performance;USA;1
01/06/2020;Vendor Management;External Labor;USA;2.241
01/06/2020;Vendor Management;Hardware;USA;21
01/06/2020;Vendor Management;Internal Labor;USA;146.910
01/06/2020;Vendor Management;Other;USA;479
01/06/2020;Vendor Management;Software;USA;119
01/06/2020;Vendor Management;Software Maintenance;USA;-4.850
01/06/2020;Vendor Management;Supplies;USA;13
01/06/2020;Vendor Management;Taxes;USA;15
01/06/2020;Vendor Management;Telecomm;USA;1.171
01/06/2020;Vendor Management;Training;USA;905
01/06/2020;Vendor Management;Travel;USA;2.574
